Num,AE,FE,Megye,OEVK,Settlement,Station
8804,838,539,TOLNA,2,Dalmand,1
8805,143,97,TOLNA,2,Dalmand,2
8806,282,175,TOLNA,2,Diósberény,1
8807,750,475,TOLNA,2,Dombóvár,1
8808,863,614,TOLNA,2,Dombóvár,2
8809,823,573,TOLNA,2,Dombóvár,3
8810,937,577,TOLNA,2,Dombóvár,4
8811,668,491,TOLNA,2,Dombóvár,5
8812,536,340,TOLNA,2,Dombóvár,6
8813,566,399,TOLNA,2,Dombóvár,7
8814,806,602,TOLNA,2,Dombóvár,8
8815,788,547,TOLNA,2,Dombóvár,9
8816,915,661,TOLNA,2,Dombóvár,10
8817,735,504,TOLNA,2,Dombóvár,11
8818,501,246,TOLNA,2,Dombóvár,12
8819,685,469,TOLNA,2,Dombóvár,13
8820,605,434,TOLNA,2,Dombóvár,14
8821,686,474,TOLNA,2,Dombóvár,15
8822,723,509,TOLNA,2,Dombóvár,16
8823,680,485,TOLNA,2,Dombóvár,17
8824,644,453,TOLNA,2,Dombóvár,18
8825,731,487,TOLNA,2,Dombóvár,19
8826,559,327,TOLNA,2,Dombóvár,20
8827,205,64,TOLNA,2,Dombóvár,21
8828,540,348,TOLNA,2,Döbrököz,1
8829,483,263,TOLNA,2,Döbrököz,2
8830,513,285,TOLNA,2,Döbrököz,3
8831,198,123,TOLNA,2,Dúzs,1
8832,492,303,TOLNA,2,Értény,1
8833,500,327,TOLNA,2,Felsőnána,1
8834,136,89,TOLNA,2,Grábóc,1
8835,537,340,TOLNA,2,Györe,1
8836,634,333,TOLNA,2,Gyulaj,1
8837,693,458,TOLNA,2,Harc,1
8838,782,516,TOLNA,2,Hőgyész,1
8839,705,457,TOLNA,2,Hőgyész,2
8840,760,425,TOLNA,2,Hőgyész,3
8841,381,241,TOLNA,2,Izmény,1
8842,197,130,TOLNA,2,Jágónak,1
8843,702,527,TOLNA,2,Kakasd,1
8844,681,514,TOLNA,2,Kakasd,2
8845,113,70,TOLNA,2,Kalaznó,1
8846,511,370,TOLNA,2,Kapospula,1
8847,155,110,TOLNA,2,Kapospula,2
8848,910,593,TOLNA,2,Kaposszekcső,1
8849,283,182,TOLNA,2,Kaposszekcső,2
8850,568,425,TOLNA,2,Kéty,1
8851,597,381,TOLNA,2,Kisdorog,1
8852,278,183,TOLNA,2,Kismányok,1
8853,266,157,TOLNA,2,Kistormás,1
8854,291,180,TOLNA,2,Kisvejke,1
8855,938,482,TOLNA,2,Kocsola,1
8856,252,164,TOLNA,2,Koppányszántó,1
8857,551,288,TOLNA,2,Kölesd,1
8858,538,320,TOLNA,2,Kölesd,2
8859,81,48,TOLNA,2,Kölesd,3
8860,913,495,TOLNA,2,Kurd,1
8861,121,74,TOLNA,2,Lápafő,1
8862,422,271,TOLNA,2,Lengyel,1
8863,503,335,TOLNA,2,Mórágy,1
8864,87,60,TOLNA,2,Mórágy,2
8865,274,200,TOLNA,2,Mőcsény,1
8866,296,213,TOLNA,2,Mucsfa,1
8867,340,184,TOLNA,2,Mucsi,1
8868,51,42,TOLNA,2,Murga,1
8869,51,31,TOLNA,2,Nagykónyi,1
8870,801,496,TOLNA,2,Nagykónyi,2
8871,885,594,TOLNA,2,Nagymányok,1
8872,985,691,TOLNA,2,Nagymányok,2
8873,118,94,TOLNA,2,Nagyvejke,1
8874,424,259,TOLNA,2,Nak,1
8875,188,120,TOLNA,2,Szakadát,1
8876,594,417,TOLNA,2,Szakály,1
8877,448,241,TOLNA,2,Szakály,2
8878,684,369,TOLNA,2,Szakcs,1
8879,498,363,TOLNA,2,Szálka,1
8880,567,343,TOLNA,2,Tevel,1
8881,554,375,TOLNA,2,Tevel,2
8882,218,158,TOLNA,2,Újireg,1
8883,292,190,TOLNA,2,Varsád,1
8884,651,435,TOLNA,2,Váralja,1
8885,118,75,TOLNA,2,Várong,1
8886,217,160,TOLNA,2,Závod,1
8887,619,491,TOLNA,2,Zomba,1
8888,468,344,TOLNA,2,Zomba,2
8889,491,366,TOLNA,2,Zomba,3
8890,88,58,TOLNA,2,Zomba,4
8891,207,145,TOLNA,3,Belecska,1
8892,359,209,TOLNA,3,Bikács,1
8893,760,526,TOLNA,3,Bölcske,1
8894,707,518,TOLNA,3,Bölcske,2
8895,695,411,TOLNA,3,Bölcske,3
8896,678,494,TOLNA,3,Dunaföldvár,1
8897,784,606,TOLNA,3,Dunaföldvár,2
8898,792,520,TOLNA,3,Dunaföldvár,3
8899,738,468,TOLNA,3,Dunaföldvár,4
8900,840,561,TOLNA,3,Dunaföldvár,5
8901,723,471,TOLNA,3,Dunaföldvár,6
8902,780,494,TOLNA,3,Dunaföldvár,7
8903,748,454,TOLNA,3,Dunaföldvár,8
8904,640,389,TOLNA,3,Dunaföldvár,9
8905,632,444,TOLNA,3,Dunaszentgyörgy,1
8906,782,539,TOLNA,3,Dunaszentgyörgy,2
8907,615,404,TOLNA,3,Dunaszentgyörgy,3
8908,789,468,TOLNA,3,Felsőnyék,1
8909,511,280,TOLNA,3,Fürged,1
8910,997,613,TOLNA,3,Gerjen,1
8911,713,454,TOLNA,3,Gyönk,1
8912,741,463,TOLNA,3,Gyönk,2
8913,774,526,TOLNA,3,Györköny,1
8914,663,430,TOLNA,3,Iregszemcse,1
8915,746,470,TOLNA,3,Iregszemcse,2
8916,644,415,TOLNA,3,Iregszemcse,3
8917,932,490,TOLNA,3,Kajdacs,1
8918,174,130,TOLNA,3,Keszőhidegkút,1
8919,237,158,TOLNA,3,Kisszékely,1
8920,476,338,TOLNA,3,Madocsa,1
8921,606,440,TOLNA,3,Madocsa,2
8922,430,317,TOLNA,3,Madocsa,3
8923,848,426,TOLNA,3,Magyarkeszi,1
8924,224,160,TOLNA,3,Miszla,1
8925,649,402,TOLNA,3,Nagydorog,1
8926,704,434,TOLNA,3,Nagydorog,2
8927,751,404,TOLNA,3,Nagydorog,3
8928,306,220,TOLNA,3,Nagyszékely,1
8929,669,420,TOLNA,3,Nagyszokoly,1
8930,716,466,TOLNA,3,Németkér,1
8931,662,431,TOLNA,3,Németkér,2
8932,636,405,TOLNA,3,Ozora,1
8933,597,376,TOLNA,3,Ozora,2
8934,869,688,TOLNA,3,Paks,1
8935,1044,729,TOLNA,3,Paks,2
8936,905,695,TOLNA,3,Paks,3
8937,1075,793,TOLNA,3,Paks,4
8938,1011,787,TOLNA,3,Paks,5
8939,965,717,TOLNA,3,Paks,6
8940,1064,795,TOLNA,3,Paks,7
8941,1044,811,TOLNA,3,Paks,8
8942,879,641,TOLNA,3,Paks,9
8943,955,634,TOLNA,3,Paks,10
8944,968,735,TOLNA,3,Paks,11
8945,876,656,TOLNA,3,Paks,12
8946,980,725,TOLNA,3,Paks,13
8947,931,610,TOLNA,3,Paks,14
8948,947,619,TOLNA,3,Paks,15
8949,271,188,TOLNA,3,Paks,16
8950,307,188,TOLNA,3,Paks,17
8951,619,328,TOLNA,3,Pálfa,1
8952,445,268,TOLNA,3,Pálfa,2
8953,71,44,TOLNA,3,Pálfa,3
8954,1047,700,TOLNA,3,Pincehely,1
8955,753,503,TOLNA,3,Pincehely,2
8956,792,456,TOLNA,3,Pusztahencse,1
8957,860,555,TOLNA,3,Regöly,1
8958,574,365,TOLNA,3,Sárszentlőrinc,1
8959,193,126,TOLNA,3,Sárszentlőrinc,2
8960,67,40,TOLNA,3,Sárszentlőrinc,3
8961,1045,575,TOLNA,3,Simontornya,1
8962,1091,686,TOLNA,3,Simontornya,2
8963,1111,682,TOLNA,3,Simontornya,3
8964,176,140,TOLNA,3,Szárazd,1
8965,250,136,TOLNA,3,Tamási,1
8966,885,590,TOLNA,3,Tamási,2
8967,887,556,TOLNA,3,Tamási,3
8968,819,570,TOLNA,3,Tamási,4
8969,1021,711,TOLNA,3,Tamási,5
8970,799,577,TOLNA,3,Tamási,6
8971,284,140,TOLNA,3,Tamási,7
8972,938,723,TOLNA,3,Tamási,8
8973,594,355,TOLNA,3,Tamási,9
8974,837,490,TOLNA,3,Tolnanémedi,1
8975,255,139,TOLNA,3,Udvari,1
8976,501,326,TOLNA,3,Pári,1
8977,944,728,VAS,1,Balogunyom,1
8978,464,381,VAS,1,Bucsu,1
8979,195,170,VAS,1,Dozmat,1
8980,376,277,VAS,1,Felsőcsatár,1
8981,151,133,VAS,1,Horvátlövő,1
8982,399,320,VAS,1,Narda,1
8983,1055,821,VAS,1,Nárai,1
8984,285,237,VAS,1,Pornóapáti,1
8985,1040,784,VAS,1,Sé,1
8986,848,711,VAS,1,Szombathely,1
8987,847,673,VAS,1,Szombathely,2
